H	2	1024	"2018-03-14 16:03:29"	158	0.69
527	65
528	59
529	55
530	59
531	63
532	52
533	64
534	62
535	61
536	69
537	61
538	62
539	59
540	64
541	83
542	68
543	60
544	59
545	57
546	69
547	59
548	79
549	63
550	53
551	71
552	56
553	56
554	59
555	66
556	59
557	76
558	69
559	52
560	65
561	67
562	74
563	69
564	73
565	66
566	67
567	71
568	86
569	82
570	86
571	88
572	104
573	102
574	128
575	107
576	125
577	103
578	132
579	128
580	142
581	110
582	153
583	144
584	163
585	163
586	166
587	176
588	199
589	191
590	188
591	196
592	175
593	220
594	213
595	215
596	228
597	208
598	235
599	199
600	217
601	205
602	196
603	243
604	192
605	196
606	178
607	216
608	156
609	140
610	182
611	176
612	153
613	151
614	122
615	135
616	116
617	96
618	121
619	79
620	68
621	77
622	80
623	59
624	69
625	58
626	57
627	50
628	50
629	30
630	52
631	37
632	47
633	38
634	32
635	37
636	34
637	34
638	31
639	36
640	44
641	44
642	30
643	35
644	35
645	45
646	47
647	49
648	58
649	57
650	62
651	56
652	58
653	57
654	83
655	76
656	70
657	77
658	76
659	98
660	108
661	113
662	91
663	127
664	133
665	128
666	119
667	129
668	138
669	148
670	172
671	139
672	132
673	188
674	154
675	181
676	151
677	170
678	169
679	177
680	164
681	158
682	177
683	152
684	140
685	149
686	153
687	153
688	128
689	121
690	111
691	131
692	101
693	112
694	96
695	90
696	97
697	86
698	71
699	64
700	72
701	60
702	47
703	47
704	59
705	39
706	47
707	40
708	32
709	31
710	32
711	34
712	25
713	16
714	19
715	25
716	10
717	15
718	17
719	12
720	10
721	10
722	13
723	11
724	11
725	7
726	11
727	8
728	8
729	10
730	6
731	5
732	6
733	7
734	11
735	6
736	10
737	8
738	11
739	3
740	11
741	11
742	9
743	10
744	6
745	3
746	2
747	10
748	9
749	5
750	6
751	13
752	8
753	10
754	8
755	8
756	6
757	6
758	8
759	6
760	7
761	7
762	10
763	1
764	4
765	5
766	6
767	6
768	3
769	4
770	6
771	3
772	5
773	8
774	3
775	2
776	4
777	8
778	2
779	4
780	7
781	3
782	6
783	2
784	1
785	2
786	4
787	1
788	2
789	2
790	7
791	2
792	3
793	3
794	1
795	5
796	6
797	5
798	2
799	2
800	4
801	4
802	2
803	4
804	4
805	4
806	5
807	1
808	6
809	3
810	2
811	5
812	2
813	7
814	5
815	4
816	7
817	2
818	6
819	3
820	2
821	3
822	4
823	3
824	7
825	6
826	5
827	9
828	2
829	3
830	6
831	3
832	6
833	4
834	0
835	3
836	2
837	5
838	6
839	2
840	3
841	3
842	5
843	2
844	3
845	1
846	3
847	3
848	5
849	2
850	3
851	0
852	1
853	3
854	2
855	5
856	6
857	2
858	3
859	0
860	2
861	5
862	4
863	0
864	1
865	2
866	3
867	2
868	2
869	4
870	2
871	3
872	4
873	7
874	4
875	2
876	4
877	5
878	4
879	3
880	2
881	4
882	5
883	7
884	5
885	0
886	4
887	0
888	2
889	4
890	3
891	6
892	2
893	4
894	5
895	2
896	1
897	3
898	3
899	3
900	0
901	4
902	1
903	4
904	3
905	3
906	1
907	5
908	5
909	1
910	5
911	0
912	8
913	2
914	1
915	0
916	3
917	2
918	1
919	0
920	0
921	3
922	6
923	5
924	3
925	0
926	2
927	3
928	1
929	5
930	6
931	2
932	2
933	0
934	3
935	2
936	3
937	2
938	0
939	1
940	5
941	4
942	1
943	2
944	3
945	1
946	0
947	3
948	7
949	0
950	2
951	0
952	2
953	3
954	1
955	0
956	2
957	3
958	3
959	2
960	2
961	1
962	1
963	2
964	4
965	2
966	2
967	2
968	2
969	2
970	2
971	2
972	1
973	0
974	1
975	1
976	2
977	3
978	4
979	3
980	1
981	3
982	3
983	0
984	2
985	1
986	3
987	0
988	1
989	1
990	0
991	1
992	2
993	3
994	3
995	0
996	0
997	1
998	2
999	1
1000	0
1001	0
1002	2
1003	1
1004	1
1005	0
1006	1
1007	0
1008	0
1009	0
1010	1
1011	0
1012	0
1013	1
1014	0
1015	0
1016	2
1017	1
1018	2
1019	3
1020	0
1021	0
1022	0
1023	0
